area,perimeter,eccentricity,solidity,extent,circularity,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,hu_7,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,filename
27126.0,644.3158005400378,0.5163091390121505,0.9806586891290987,0.7674852874603894,0.8211037926035456,3.1993206247436317,8.02481204778934,14.425590135060752,16.303655014829495,31.948500818521698,20.97470791143847,-31.738150486276474,72.90050136400501,62.616419671164195,41.16522893165229,27.237666088074267,25.91973289824035,22.203206030441383,20.265759787657597,114.88487060384871,72.91277740912777,2.5291133673551065,31.927205280618683,27.26593675108261,27.17430060120241,0.9161310570037536,0.8905299901467383,0.9704181197822953,ok_0022.jpg
24173.0,638.7178207935912,0.29275396574071116,0.9621094527363184,0.7528184366241046,0.7445988292155782,3.1973123741431086,9.092631383192257,11.031470178331615,14.146103424529286,26.746151326053244,18.79610432069692,27.3830831920033,88.84697803334299,81.0362387788028,68.47668886774501,24.88127517410868,26.222518876106104,28.178861587334758,18.565879286807597,65.07545608737021,88.84697803334299,2.4237372003010877,24.536835092272394,24.88127517410868,21.11567134268537,0.9300024464001602,0.902444787941484,0.9838291996743015,ok_0023.jpg
15291.0,472.7178207935911,0.4045245796671358,0.9833440514469454,0.7710266236385639,0.8598878302227332,3.2023451209953975,8.504826165303399,12.286951906911723,14.997398428660992,29.015504440018027,20.019664288006965,-28.681891430953,70.6291282453731,59.7926885095808,45.29429075927016,27.689806428462823,26.984464514435384,23.15069033224307,16.81289647505068,96.31456412268655,70.64390818128311,3.482269117843406,27.719005579691792,27.731532064527947,18.075230460921848,0.9530991505292813,0.9381781624194337,0.9652960996330938,ok_0024.jpg
19269.0,574.9188309203679,0.7124962215243408,0.9710729224411632,0.7706366981282995,0.7325815439142793,3.173338022267122,7.283286658294944,11.101985644774382,12.450373143495417,24.503953520611404,16.598719785740006,24.297506370069105,96.46577404120609,83.02029166017957,46.227827079765426,17.22645867578405,18.145934884258384,27.859481331183286,21.948622139187297,136.51678862421505,96.46577404120609,1.4782161692783236,56.25056256175471,17.22645867578405,21.84403206412826,0.9566678522717835,0.9222165002036664,0.9787931527938628,ok_0025.jpg
16660.0,535.5462479183374,0.7853079606349165,0.973756502425624,0.7112363387978142,0.7299462792518847,3.1495174129379184,7.000702184476358,10.822123127110103,11.742476101810082,23.02522401688944,15.246979335506781,-24.36759231644287,97.11512605042017,83.84717887154862,61.613145258103245,30.144696256208555,29.673520555762753,28.17653545294972,18.899279711884756,99.89357743097239,97.11512605042017,2.0215375650834044,34.38834107612464,30.144696256208555,34.21991983967936,0.9408396968055109,0.9327381756781764,0.9665419064648976,ok_0026.jpg
25796.0,613.0437226013956,0.47505190309785966,0.9886934191866927,0.7852185559478875,0.8625401754635904,3.2006848343669922,8.192472100676092,12.086022813656857,14.472140301103362,-28.04152667746638,-18.828666821147596,27.817387323912723,110.82555434951155,88.20173670336486,59.97127461621957,44.232074238930146,37.89416516068311,30.329995993118537,16.506435106218017,118.3357884943402,110.82555434951155,1.3988888077996615,26.434550258300174,44.232074238930146,43.785779559118254,0.9176576428377032,0.8958468654423404,0.9765767643967245,ok_0027.jpg
26038.0,610.7005768508881,0.5183677025698604,0.9903392666970942,0.7941804428719575,0.877325648828774,3.199194831224234,8.016580036178912,13.172617250687757,15.489271803867675,30.432067328904637,19.929880848594944,29.833593392235617,64.83731469390891,48.82368077425301,27.28800215070282,27.71434344093452,25.899299157398254,21.990664869874994,16.943313618557493,162.46378370074507,64.83739150472387,2.2742014253555065,49.29907168972751,27.714558683559304,19.691751503006017,0.9284522690726746,0.8949685467208781,0.9686364608647263,ok_0028.jpg
20543.0,567.6467529817256,0.6354269493686736,0.9768890579675686,0.7807464274855579,0.8011565989507523,3.1898427192464394,7.573615266808464,12.398411937542534,14.171844055565256,-28.006588799208487,-18.27647713635024,-27.474977410642115,70.16915737720878,58.288419412938715,38.2645183274108,26.90700311868317,25.033096055324243,22.139128306275957,18.606678674000875,121.10626490775446,70.16915737720878,1.908407035087794,33.89433330076635,26.90700311868317,20.295134268537083,0.944579512906026,0.9170908287636822,0.9682308864842821,ok_0029.jpg
24185.0,608.0731598529185,0.5154493614811403,0.9809369296288786,0.7668040583386176,0.8219478944853664,3.198558544288239,8.026627500645624,11.797718455716439,14.093513480308571,27.237077064715134,18.292930462448275,-27.150738099187812,118.98594169940046,91.41381021294191,35.38519743642754,28.59698449181469,24.142762105001196,25.714048709628692,19.97444697126318,180.05511680793882,118.98594169940046,1.8170648170714863,48.45587884580856,28.59698449181469,26.882581162324655,0.9425640684309673,0.9023110218922257,0.9835952338623185,ok_0030.jpg
30779.0,705.1686142824235,0.7002432104355941,0.9804102694782443,0.704647435897436,0.7778187729306824,3.1766290253671667,7.330020401995663,11.153599471320568,12.762686788580492,-24.724080030516014,-16.428084680644275,25.63488094286547,64.93508561031872,55.28116572988076,26.451119269631892,25.008707863916083,24.384598058918282,20.482121656347704,22.534585269177036,164.4974820494493,64.94505994346795,3.6026437526542257,51.651417740850256,25.010403044516202,18.189571142284578,0.9069192345949438,0.8757780440849585,0.977043892087622,ok_0031.jpg
